title,channel_id,description,subscriber_count,view_count,normalized_subscribers,normalized_views
DR Finanzas,UCy4fRy232xU8DSLT7Fbf82g,"Un canal creado para fomentar la educación financiera, aprender de finanzas personales, finanzas corporativas, finanzas públicas etc.
Además aprende de contabilidad, economía y excel. 
Tutoriales, cursos y clases para crecer tu formación.",2430,257588,0.002621359223300971,0.003353958404108603
economía y finanzas,UCs7wnp-WEt8FyXSmXW9bX6g,Sin descripción,1,5,1.0787486515641855e-06,6.510315705911383e-08
"GeoEconomia | Finanzas, Economia y Documentales",UCp4KiOIzAqEXEJTI4FCLtJA,"Entra al vertiginoso ritmo del mundo, donde nuestra constante evolución impacta nuestras vidas en múltiples direcciones. La economía, las finanzas y la trayectoria de empresas no solo moldean naciones, sino en ocasiones también forjan el destino de cada individuo. El dinero nos atrapa o nos libera. Nos guste o no, así es el mundo en que vivimos.

Bienvenido a este canal, donde encontraras historias y documentales cautivadores que se entrelazan con la esencia misma de la economía, las finanzas, las empresas y los visionarios emprendedores que han moldeado nuestra realidad. Aquí, te sumergirás en relatos reveladores que desvelan los engranajes ocultos del funcionamiento global. Descubrirás historias fascinantes de triunfos y desafíos enfrentados por audaces empresarios y la inquebrantable determinación de hombres y mujeres que transformaron el curso de nuestras vidas.

Encontrarás documentales e historias fascinantes, sobre finanzas, economía, negocios y el espíritu emprendedor



",3,9,3.2362459546925567e-06,1.1718568270640491e-07
Luis - Inversión y Finanzas,UCHk3AYa-vLhutl5FtYnLi-A,"Mi nombre es Luis Fernando, tengo estudios en Ing. Financiera, soy un inversor ""relativamente"" joven que empezó a invertir en enero de 2020 y cometio muchos errores en el camino, afortunadamente por prueba y error pude reponer mis fallas pero me costaron cerca de 20% de todo mi efectivo y hoy estoy aqui para ayudarte a que no cometas NINGUNO de mis errores como inversor en la bolsa de valores y para que estemos siempre actualizados en el sector de finanzas personales. Hablaremos diariamente de tres cosas: 
1. Actualidad económica
2. Bolsa de valores
3. Finanzas personales

Si estos son temas que te interesan me llenaria de alegria que puedas unirte a la comunidad. Sin nada mas que decirte, me despido y espero verte en el siguiente en vivo.
",87100,15488296,0.09395900755124056,0.2016673934132089
Finanzas Para Ti,UCDnMoP3VSZjGwYbMiV2N0cg,"Bienvenid@ a Finanzas Para Ti !!💥

Canal de finanzas, economía, inversión y asesoramiento financiero.

En este canal nuestra meta es ayudarte y brindarte información educativa acerca de temas relacionados a economía, inversiones, finanzas, ahorros y mucho más.

Aquí podrás adquirir los conocimientos que necesitas para mejorar la gestión de tu dinero y alcanzar tus metas financieras.

Si estas interesado en aprender más sobre estos temas, asegúrate de darle al botón de suscribirse para brindarte de la mejor manera posible!

Para colaboraciones comerciales📥 : Finanzasparatiyt@gmail.com
",7440,408595,0.00802588996763754,0.005320164891713723
ECONOMÍA Y FINANZAS,UCOVzzbNYpRQvSGRODJiEwPA,Sin descripción,0,221,0.0,2.8775595420128315e-06
Economia Y Finanzas,UCberV5zcMrFyGYg05TBowkw,"""¡Bienvenidos a [Alan_Economía]! Aquí encontrarás una fuente inagotable de conocimientos y consejos para potenciar tu crecimiento personal y alcanzar tus metas financieras. Nuestro canal se centra en tres pilares fundamentales: desarrollo personal, economía y finanzas.

🌟 Desarrollo Personal: Exploraremos estrategias para mejorar tu autoestima, establecer metas claras, superar obstáculos y cultivar una mentalidad positiva. Creemos que el crecimiento personal es el primer paso para lograr el éxito en cualquier aspecto de la vida.

💰 Economía: Sumérgete en el fascinante mundo de la economía, donde desentrañaremos los conceptos clave que afectan tu vida cotidiana. Analizaremos las tendencias económicas, el impacto de las políticas gubernamentales y cómo tomar decisiones financieras inteligentes.

💡 Finanzas: La gestión financiera es esencial para alcanzar tus objetivos. Te brindaremos herramientas prácticas para presupuestar, ahorrar, invertir y construir tu patrimonio. Éxitos Con Diós",4,64,4.314994606256742e-06,8.333204103566572e-07
Uneduc - Economía y Finanzas,UCGeciGJgsTJgLW7CdkANrEg,"👨🏻‍💻 Gabriel Flores-Rozas / 
https://www.linkedin.com/in/gabrielfloresrozas/

🔴  Suscríbete a mi Canal: https://bit.ly/3G9A1jo
⚪  Blog: https://www.gabrielfloresr.com/
🔵  www.uneduc.org / www.mactraining.org / www.kungfu.cl
📩 Mail: gflores.university@gmail.com

Mis canales académicos:
▶️ 1.- GFR Canal Oficial: https://www.youtube.com/user/gfloresgauss/videos
* Suscríbete en https://bit.ly/3G9A1jo
📕 2.- Uneduc - Educación: https://www.youtube.com/channel/UCwyQq_eT4rVQy3Au4Ir-wMQ/videos
📊 3.- Uneduc - Economía y Finanzas: https://www.youtube.com/channel/UCGeciGJgsTJgLW7CdkANrEg/videos
📚 4.- Uneduc - Física y Matemática: https://www.youtube.com/channel/UCIYxfeqT6DSnbtHx3LH01dw/videos
📈 5.- Uneduc - Inteligencia de Negocios: https://www.youtube.com/channel/UCjgQk1AExz6-eBiWbWVvV4w/videos
💻 6.- Mac Training: https://www.youtube.com/channel/UCo3afBq8GOPawPKh-FipRdg/videos
🥋 7.- GFR Artes Marciales: https://www.youtube.com/channel/UCjfIvqPHbUPepkm-aNTdtwQ/videos
",12,1090,1.2944983818770227e-05,1.4192488238886816e-05
Silvia Finanzas Inteligentes,UCPL8GZd3pfcUJJjs-U655lg,Sin descripción,209000,18127030,0.22545846817691478,0.23602537622105366
AUDIOLIBROS ECONOMIA Y FINANZAS ,UCZa-aJt-HQl7TP33FLsXtQw,"Nuestra meta es orientarte con las herramientas que Tú NECESITAS, para poder alcanzar eso que tanto deseas comprender, y es una correcta administración de tus finanzas y, hoy por hoy, existen diversas maneras que te lo facilitan y es por ello que ponemos a tu disposición gran variedad de audiolibros y material audiovisual  los cuales te permitirán comprender mejor TUS FINANZAS

 DESCARGO DE RESPONSABILIDAD: es imparte que verifiques por ti mismos y con un especialista de tu confianza a la hora de hacer tus inversiones, en este canal solo te ofreceremos una guía para que puedas ordenar tus ideas, pero tú eres EL RESPONSABLE DE TUS FINANZAS Los audiolibros son, normalmente, más baratos que los libros tradicionales y además se pueden descargar fácilmente. …
EN ESTE CANAL TENDREMOS A TU DISPOSICIÓN LOS MEJORES LIBRO CON LOS MEJORES NARRADORES  GRATIS 
",3720,249399,0.00401294498381877,0.0032473324534771863
Economía y finanzas.,UCLIeGx2tAoztyTn1DtxmysA,Sin descripción,7,100,7.551240560949299e-06,1.3020631411822766e-06
"Economia, Finanzas y más",UCjBRshw74Jovg00Bh8MsQng,Sin descripción,0,15,0.0,1.953094711773415e-07
Moconomy - Economía y Finanzas,UCkcpcQv9rKFqWRO5ocqKZPg,"Moconomy® muestra documentales sobre negocios y finanzas.


COPYRIGHT / IMPORTANT: All Rights Reserved! All of the films published by us are legally licensed. We have acquired the rights (at least for specific territories) from the rightholders by written contract. If you have questions please send an email to: info[at]moconomy.tv, Moconomy GmbH, www.moconomy.tv.",239000,34285311,0.25782092772384035,0.44641639737071265
Economía y Finanzas Personales,UCT2awhPiC7biJ1DPgiihoyw,"SUSCRÍBETE y mira más Videos de este Canal.

Aquí hablamos de: 
Economía
Finanzas Personales 
Noticias de Actualidad 
Estrategias de Inversion
Reseñas de Plataformas de Inversión 
Reseñas de Aplicaciones para Ganar Dinero 
Estrategias para Ahorrar más dinero 
",124,4395,0.000133764832793959,5.722567505496106e-05
Economía y Finanzas,UC-WwAKSkDgMk121BmL7qWsw,Sin descripción,2,19,2.157497303128371e-06,2.4739199682463256e-07
Economía y Finanzas,UCY63lMjIM2CKFgVt0s0MfsQ,Sin descripción,17,8426,1.8338727076591153e-05,0.00010971184027601864
Finanzas con Gus,UCrr-NczCJHrwi1oBS97uwnw,"Las finanzas personales y el éxito financiero: lo que nunca nos enseñaron en la escuela. Este canal tiene como propósito educar al público sobre los principios de las finanzas personales y la economia. 

Para partnerships y asuntos de negocios, por favor mandarme un email.

Este no es y no debe considerarse como una guía de inversión. La información en este canal son una expresión subjetiva de los puntos de vista y la opinión personal de Gus y, bajo ninguna circunstancia, el contenido publicado en el mismo debe tratarse como asesoramiento financiero o de inversión. No debe tomar decisiones financieras basadas únicamente en el contenido de este canal: usted es el único responsable de las decisiones y acciones de inversión que realice.

Hacer Trading es arriesgado y podrías perder parte o todo el capital invertido. La información proporcionada tiene fines informativos y educativos únicamente y no representa ningún tipo de asesoramiento financiero y/o recomendación de inversión
",558000,51322992,0.6019417475728155,0.6682577617839286
Economía y finanzas,UC07aOkTp6Kvut3sXtrzvQHA,Sin descripción,3,381,3.2362459546925567e-06,4.9608605679044745e-06
Economia y Finanzas ,UCj_hZ5q6RCHwfdtYYSFjj_A,"En este canal, encontrarás una amplia variedad de contenido, desde consejos sobre finanzas personales así como también contenidos mas avanzados sobre las economia y finanzas, hasta estrategias de inversión, información sobre mercados financieros y noticias económicas. Nuestro enfoque es proporcionarte las herramientas y conocimientos necesarios para tomar decisiones financieras informadas que te lleven a alcanzar tus metas económicas y aspiraciones de vida.",4,193,4.314994606256742e-06,2.512981862481794e-06
Economía y Finanzas,UCQQAlsntLHUTl1dBvIuDq-A,Sin descripción,1970,261688,0.0021251348435814455,0.0034073429928970765
Mujeres en Economía y Finanzas de Córdoba,UCkGfCa_4gJcRj4u4Cge4h1g,Sin descripción,25,279,2.696871628910464e-05,3.632756163898552e-06
PROFE JULIO SEGURA ECONOMÍA Y FINANZAS ,UCPS-6eDG7DVduy4fyfT96bw,"Este canal pretende fomentar la cultura financiera y económica en beneficio de estudiantes, trabajadores, profesionistas y población en general.",1190,32385,0.0012837108953613807,0.0004216731482718803
Ministerio de Economía y Finanzas del Perú,UCHIuXXO2ZLocViLR3Ir2uaQ,"Trabajamos para reactivar la economía, fomentando la inversión pública y privada que promueva más oportunidades para todos. #ConPunchePerú",63000,2756667,0.06796116504854369,0.03589354493213523
Geoeconomía y finanzas,UCn8SVbia5tHM_PzymdU80Fg,"Aquí tendrás las claves sobre economía, mercado inmobiliario, finanzas personales, crisis económica o la inversión en oro, plata y criptomonedas como el Bitcoin

Protégete de los grandes cambios que agitan el mundo estos días e incluso gana dinero en mitad de la tormenta financiera
",2940,255045,0.0031715210355987055,0.0033208469384283378
Ministerio de Economía y Finanzas Uruguay,UCu6vr8WRDa_4vxKeZZS7sxg,"Ministerio de Economía y Finanzas de la República Oriental del Uruguay

Canal de video del organismo rector de la administración de la economía y las finanzas del Estado, donde se publican informes audiovisuales de las actividades relacionadas con la labor del Ministerio, cuyo cometido principal es ejercer ""la conducción superior de la política nacional en materia económica y financiera"".",759,73926,0.0008187702265372169,0.0009625631977504098
